areaCode,areaName,areaType,date,newCasesByPublishDateChangePercentage,newCasesBySpecimenDate,uniqueCasePositivityBySpecimenDateRollingSum
E12000007,London,region,2020-09-03,10.2,348,1.6
E12000007,London,region,2020-09-02,13.5,334,1.5
E12000007,London,region,2020-09-01,15.5,314,1.4
E12000007,London,region,2020-08-31,24.4,216,1.3
E12000007,London,region,2020-08-30,26.6,133,1.2
E12000007,London,region,2020-08-29,24.7,139,1.2
E12000007,London,region,2020-08-28,38.4,221,1.2
E12000007,London,region,2020-08-27,6.6,229,1.1
E12000007,London,region,2020-08-26,22.8,164,1.1
E12000007,London,region,2020-08-25,18.8,171,1.1
E12000007,London,region,2020-08-24,19.3,195,1.1
E12000007,London,region,2020-08-23,19.1,144,1.1
E12000007,London,region,2020-08-22,19.5,119,1.0
E12000007,London,region,2020-08-21,12.4,166,1.0
E12000007,London,region,2020-08-20,89.1,204,1.0
E12000007,London,region,2020-08-19,33.9,151,1.0
E12000007,London,region,2020-08-18,36.0,181,1.0
E12000007,London,region,2020-08-17,28.4,189,1.0
E12000007,London,region,2020-08-16,17.9,88,1.0
E12000007,London,region,2020-08-15,23.7,106,1.0
E12000007,London,region,2020-08-14,24.3,126,0.9
E12000007,London,region,2020-08-13,-9.4,124,0.9
E12000007,London,region,2020-08-12,5.8,160,0.9
E12000007,London,region,2020-08-11,4.1,149,0.8
E12000007,London,region,2020-08-10,7.8,143,0.8
E12000007,London,region,2020-08-09,15.0,67,0.8
E12000007,London,region,2020-08-08,4.1,55,0.8
E12000007,London,region,2020-08-07,9.3,121,0.8
E12000007,London,region,2020-08-06,13.0,104,0.7
E12000007,London,region,2020-08-05,18.5,113,0.7
E12000007,London,region,2020-08-04,21.3,104,0.7
E12000007,London,region,2020-08-03,20.4,87,0.7
E12000007,London,region,2020-08-02,28.7,75,0.7
E12000007,London,region,2020-08-01,43.6,58,0.7
E12000007,London,region,2020-07-31,22.5,73,0.7
E12000007,London,region,2020-07-30,23.1,102,0.7
E12000007,London,region,2020-07-29,27.0,99,0.7
E12000007,London,region,2020-07-28,21.6,100,0.7
E12000007,London,region,2020-07-27,18.2,100,0.6
E12000007,London,region,2020-07-26,13.6,65,0.7
E12000007,London,region,2020-07-25,6.3,56,0.6
E12000007,London,region,2020-07-24,22.6,83,0.6
E12000007,London,region,2020-07-23,26.4,71,0.6
E12000007,London,region,2020-07-22,18.5,80,0.6
E12000007,London,region,2020-07-21,21.4,81,0.6
E12000007,London,region,2020-07-20,22.6,97,0.6
E12000007,London,region,2020-07-19,19.5,41,0.6
E12000007,London,region,2020-07-18,20.5,47,0.6
E12000007,London,region,2020-07-17,37.1,48,0.6
E12000007,London,region,2020-07-16,39.1,70,0.6
E12000007,London,region,2020-07-15,60.4,76,0.5
E12000007,London,region,2020-07-14,-94.4,62,0.5
E12000007,London,region,2020-07-13,-94.4,85,0.6
E12000007,London,region,2020-07-12,-94.5,38,0.5
E12000007,London,region,2020-07-11,-94.6,20,0.6
E12000007,London,region,2020-07-10,-95.5,41,0.6
E12000007,London,region,2020-07-09,-95.9,54,0.6
E12000007,London,region,2020-07-08,-96.4,57,0.6
E12000007,London,region,2020-07-07,3048.7,60,0.6
E12000007,London,region,2020-07-06,3055.6,54,0.6
E12000007,London,region,2020-07-05,2866.8,51,0.6
E12000007,London,region,2020-07-04,2800.0,32,0.5
E12000007,London,region,2020-07-03,3056.9,38,0.6
E12000007,London,region,2020-07-02,3798.7,40,0.6
E12000007,London,region,2020-07-01,4715.5,42,0.6
E12000007,London,region,2020-06-30,53.9,52,0.7
E12000007,London,region,2020-06-29,56.8,58,0.7
E12000007,London,region,2020-06-28,85.7,22,0.7
E12000007,London,region,2020-06-27,78.2,32,0.8
E12000007,London,region,2020-06-26,54.8,48,0.8
E12000007,London,region,2020-06-25,21.4,57,0.8
E12000007,London,region,2020-06-24,-11.0,46,0.8
E12000007,London,region,2020-06-23,-15.2,49,0.7
E12000007,London,region,2020-06-22,-34.6,51,0.8
E12000007,London,region,2020-06-21,-38.8,27,0.7
E12000007,London,region,2020-06-20,-31.2,29,0.8
E12000007,London,region,2020-06-19,-22.2,37,0.8
E12000007,London,region,2020-06-18,-26.0,46,0.8
E12000007,London,region,2020-06-17,-13.2,42,0.8
E12000007,London,region,2020-06-16,-12.7,47,0.8
E12000007,London,region,2020-06-15,27.3,41,0.8
E12000007,London,region,2020-06-14,7.0,31,0.8
E12000007,London,region,2020-06-13,-7.0,39,0.9
E12000007,London,region,2020-06-12,-12.9,53,0.9
E12000007,London,region,2020-06-11,-1.7,47,0.9
E12000007,London,region,2020-06-10,-4.6,52,0.9
E12000007,London,region,2020-06-09,-4.4,71,1.0
E12000007,London,region,2020-06-08,-12.3,57,1.0
E12000007,London,region,2020-06-07,-9.0,45,1.1
E12000007,London,region,2020-06-06,-5.1,47,1.1
E12000007,London,region,2020-06-05,-19.1,45,1.1
E12000007,London,region,2020-06-04,-29.4,58,1.1
E12000007,London,region,2020-06-03,-39.2,79,1.2
E12000007,London,region,2020-06-02,-41.8,49,1.3
E12000007,London,region,2020-06-01,-48.3,49,1.4
E12000007,London,region,2020-05-31,-44.7,38,1.4
E12000007,London,region,2020-05-30,-48.8,39,1.5
E12000007,London,region,2020-05-29,-53.1,56,1.6
E12000007,London,region,2020-05-28,-50.5,75,1.6
E12000007,London,region,2020-05-27,-48.1,84,1.8
E12000007,London,region,2020-05-26,-43.4,66,1.9
E12000007,London,region,2020-05-25,-44.5,57,1.9
E12000007,London,region,2020-05-24,-44.4,50,2.0
E12000007,London,region,2020-05-23,-38.7,65,2.1
E12000007,London,region,2020-05-22,-14.0,82,2.1
E12000007,London,region,2020-05-21,-16.1,156,2.2
E12000007,London,region,2020-05-20,-16.8,141,2.3
E12000007,London,region,2020-05-19,-25.8,129,2.4
E12000007,London,region,2020-05-18,-34.0,113,2.6
E12000007,London,region,2020-05-17,-39.0,78,2.8
E12000007,London,region,2020-05-16,-39.6,74,2.9
E12000007,London,region,2020-05-15,-50.3,132,3.0
E12000007,London,region,2020-05-14,-48.9,158,3.1
E12000007,London,region,2020-05-13,-47.4,204,3.4
E12000007,London,region,2020-05-12,-41.3,195,3.6
E12000007,London,region,2020-05-11,-21.8,162,3.7
E12000007,London,region,2020-05-10,-18.0,126,3.9
E12000007,London,region,2020-05-09,-23.9,128,4.1
E12000007,London,region,2020-05-08,-19.0,206,4.2
E12000007,London,region,2020-05-07,-21.4,273,4.2
E12000007,London,region,2020-05-06,-27.1,266,4.3
E12000007,London,region,2020-05-05,-33.9,216,4.6
E12000007,London,region,2020-05-04,-47.0,248,4.9
E12000007,London,region,2020-05-03,-45.8,167,5.4
E12000007,London,region,2020-05-02,-44.2,247,5.7
E12000007,London,region,2020-05-01,-50.4,354,6.2
E12000007,London,region,2020-04-30,-53.0,424,7.2
E12000007,London,region,2020-04-29,173700.0,428,9.4
E12000007,London,region,2020-04-28,190600.0,312,11.7
E12000007,London,region,2020-04-27,217800.0,418,13.9
E12000007,London,region,2020-04-26,225000.0,311,16.1
E12000007,London,region,2020-04-25,243600.0,333,17.9
E12000007,London,region,2020-04-24,284700.0,377,19.1
E12000007,London,region,2020-04-23,325500.0,520,21.3
E12000007,London,region,2020-04-22,,398,23.1
E12000007,London,region,2020-04-21,,465,25.1
E12000007,London,region,2020-04-20,,431,27.3
E12000007,London,region,2020-04-19,,395,29.1
E12000007,London,region,2020-04-18,,400,30.7
E12000007,London,region,2020-04-17,,580,32.3
E12000007,London,region,2020-04-16,,574,34.6
E12000007,London,region,2020-04-15,,660,37.3
E12000007,London,region,2020-04-14,,595,39.6
E12000007,London,region,2020-04-13,,596,41.0
E12000007,London,region,2020-04-12,,501,42.5
E12000007,London,region,2020-04-11,,519,43.7
E12000007,London,region,2020-04-10,,619,44.7
E12000007,London,region,2020-04-09,,800,45.8
E12000007,London,region,2020-04-08,,874,47.5
E12000007,London,region,2020-04-07,,952,49.2
E12000007,London,region,2020-04-06,,856,49.3
E12000007,London,region,2020-04-05,,633,49.7
E12000007,London,region,2020-04-04,,767,50.4
E12000007,London,region,2020-04-03,,980,51.0
E12000007,London,region,2020-04-02,,1069,51.1
E12000007,London,region,2020-04-01,,979,50.7
E12000007,London,region,2020-03-31,,935,50.6
E12000007,London,region,2020-03-30,,867,49.8
E12000007,London,region,2020-03-29,,596,49.4
E12000007,London,region,2020-03-28,,576,48.4
E12000007,London,region,2020-03-27,,817,47.5
E12000007,London,region,2020-03-26,,766,46.3
E12000007,London,region,2020-03-25,,760,43.4
E12000007,London,region,2020-03-24,,633,40.7
E12000007,London,region,2020-03-23,,687,38.4
E12000007,London,region,2020-03-22,,437,35.1
E12000007,London,region,2020-03-21,,350,32.8
E12000007,London,region,2020-03-20,,426,30.7
E12000007,London,region,2020-03-19,,332,27.1
E12000007,London,region,2020-03-18,,355,24.8
E12000007,London,region,2020-03-17,,311,22.1
E12000007,London,region,2020-03-16,,233,19.0
E12000007,London,region,2020-03-15,,165,16.9
E12000007,London,region,2020-03-14,,150,15.5
E12000007,London,region,2020-03-13,,135,13.9
E12000007,London,region,2020-03-12,,164,12.4
E12000007,London,region,2020-03-11,,183,10.7
E12000007,London,region,2020-03-10,,92,7.8
E12000007,London,region,2020-03-09,,52,5.9
E12000007,London,region,2020-03-08,,22,4.6
E12000007,London,region,2020-03-07,,15,4.0
E12000007,London,region,2020-03-06,,24,3.5
E12000007,London,region,2020-03-05,,14,2.9
E12000007,London,region,2020-03-04,,18,2.4
E12000007,London,region,2020-03-03,,6,1.7
E12000007,London,region,2020-03-02,,12,1.8
E12000007,London,region,2020-03-01,,4,1.3
E12000007,London,region,2020-02-29,,1,1.5
E12000007,London,region,2020-02-28,,3,1.7
E12000007,London,region,2020-02-27,,2,1.8
E12000007,London,region,2020-02-26,,2,1.7
E12000007,London,region,2020-02-25,,3,1.1
E12000007,London,region,2020-02-24,,1,0.4
E12000007,London,region,2020-02-23,,0,0.3
E12000007,London,region,2020-02-22,,0,0.3
E12000007,London,region,2020-02-21,,0,0.3
E12000007,London,region,2020-02-20,,0,0.3
E12000007,London,region,2020-02-19,,0,0.5
E12000007,London,region,2020-02-18,,0,0.5
E12000007,London,region,2020-02-17,,0,1.1
E12000007,London,region,2020-02-16,,0,1.2
E12000007,London,region,2020-02-15,,0,1.2
E12000007,London,region,2020-02-14,,0,1.2
E12000007,London,region,2020-02-13,,0,1.5
E12000007,London,region,2020-02-12,,0,1.5
E12000007,London,region,2020-02-11,,1,1.4
E12000008,South East,region,2021-05-12,-0.8,,
E12000008,South East,region,2021-05-11,1.6,55,
E12000008,South East,region,2021-05-10,-7.9,201,
E12000008,South East,region,2021-05-09,-13.4,198,
E12000008,South East,region,2021-05-08,-13.8,126,
E12000008,South East,region,2021-05-07,-17.6,173,0.4
E12000008,South East,region,2021-05-06,-18.0,207,0.4
E12000008,South East,region,2021-05-05,-18.5,219,0.4
E12000008,South East,region,2021-05-04,-15.6,218,0.4
E12000008,South East,region,2021-05-03,-8.2,213,0.4
E12000008,South East,region,2021-05-02,-11.1,157,0.4
E12000008,South East,region,2021-05-01,-10.8,136,0.4
E12000008,South East,region,2021-04-30,-11.5,149,0.4
E12000008,South East,region,2021-04-29,-3.7,200,0.4
E12000008,South East,region,2021-04-28,-4.0,273,0.5
E12000008,South East,region,2021-04-27,-5.3,217,0.5
E12000008,South East,region,2021-04-26,-3.4,293,0.5
E12000008,South East,region,2021-04-25,0.5,239,0.5
E12000008,South East,region,2021-04-24,5.6,139,0.5
E12000008,South East,region,2021-04-23,12.0,204,0.5
E12000008,South East,region,2021-04-22,24.7,269,0.5
E12000008,South East,region,2021-04-21,21.4,293,0.5
E12000008,South East,region,2021-04-20,20.9,215,0.5
E12000008,South East,region,2021-04-19,18.4,303,0.6
E12000008,South East,region,2021-04-18,37.5,304,0.6
E12000008,South East,region,2021-04-17,22.4,171,0.6
E12000008,South East,region,2021-04-16,17.6,221,0.6
E12000008,South East,region,2021-04-15,-18.2,221,0.7
E12000008,South East,region,2021-04-14,-19.2,242,0.7
E12000008,South East,region,2021-04-13,-24.6,234,0.7
E12000008,South East,region,2021-04-12,-30.2,262,0.8
E12000008,South East,region,2021-04-11,-45.3,207,0.8
E12000008,South East,region,2021-04-10,-45.0,219,0.8
E12000008,South East,region,2021-04-09,-46.7,267,0.8
E12000008,South East,region,2021-04-08,-39.8,290,0.8
E12000008,South East,region,2021-04-07,-39.9,312,0.9
E12000008,South East,region,2021-04-06,-36.3,303,0.9
E12000008,South East,region,2021-04-05,-34.0,187,0.9
E12000008,South East,region,2021-04-04,-27.9,193,0.9
E12000008,South East,region,2021-04-03,-23.5,198,0.9
E12000008,South East,region,2021-04-02,-21.3,210,1.0
E12000008,South East,region,2021-04-01,-10.4,283,1.0
E12000008,South East,region,2021-03-31,-5.5,334,1.0
E12000008,South East,region,2021-03-30,-6.5,286,1.1
E12000008,South East,region,2021-03-29,-3.5,332,1.1
E12000008,South East,region,2021-03-28,0.3,452,1.1
E12000008,South East,region,2021-03-27,4.7,298,1.1
E12000008,South East,region,2021-03-26,3.6,360,1.1
E12000008,South East,region,2021-03-25,-7.7,463,1.2
E12000008,South East,region,2021-03-24,-10.0,594,1.2
E12000008,South East,region,2021-03-23,-6.3,422,1.2
E12000008,South East,region,2021-03-22,-6.8,472,1.2
E12000008,South East,region,2021-03-21,-6.2,492,1.2
E12000008,South East,region,2021-03-20,-12.9,325,1.2
E12000008,South East,region,2021-03-19,-11.5,405,1.2
E12000008,South East,region,2021-03-18,-1.4,438,1.2
E12000008,South East,region,2021-03-17,1.6,466,1.3
E12000008,South East,region,2021-03-16,-0.4,444,1.4
E12000008,South East,region,2021-03-15,-8.3,549,1.4
E12000008,South East,region,2021-03-14,-12.4,358,1.4
E12000008,South East,region,2021-03-13,-9.2,340,1.5
E12000008,South East,region,2021-03-12,-11.0,443,1.5
E12000008,South East,region,2021-03-11,-18.4,483,1.5
E12000008,South East,region,2021-03-10,-26.7,493,1.5
E12000008,South East,region,2021-03-09,-32.6,532,1.6
E12000008,South East,region,2021-03-08,-26.8,565,1.6
E12000008,South East,region,2021-03-07,-31.3,358,1.6
E12000008,South East,region,2021-03-06,-37.6,404,1.7
E12000008,South East,region,2021-03-05,-38.5,451,1.7
E12000008,South East,region,2021-03-04,-38.3,441,1.8
E12000008,South East,region,2021-03-03,-34.5,520,2.0
E12000008,South East,region,2021-03-02,-31.1,571,2.1
E12000008,South East,region,2021-03-01,-32.1,543,2.2
E12000008,South East,region,2021-02-28,-26.3,441,2.4
E12000008,South East,region,2021-02-27,-16.4,445,2.5
E12000008,South East,region,2021-02-26,-17.0,598,2.7
E12000008,South East,region,2021-02-25,-20.0,726,2.9
E12000008,South East,region,2021-02-24,-16.4,778,3.0
E12000008,South East,region,2021-02-23,-14.4,829,3.1
E12000008,South East,region,2021-02-22,-15.8,1057,3.2
E12000008,South East,region,2021-02-21,-19.4,761,3.3
E12000008,South East,region,2021-02-20,-27.3,796,3.4
E12000008,South East,region,2021-02-19,-28.2,1008,3.4
E12000008,South East,region,2021-02-18,-26.0,1109,3.6
E12000008,South East,region,2021-02-17,-34.4,1106,3.7
E12000008,South East,region,2021-02-16,-37.6,1168,3.9
E12000008,South East,region,2021-02-15,-37.8,1358,4.0
E12000008,South East,region,2021-02-14,-38.0,823,4.0
E12000008,South East,region,2021-02-13,-36.1,923,4.1
E12000008,South East,region,2021-02-12,-34.9,1256,4.2
E12000008,South East,region,2021-02-11,-37.5,1247,4.5
E12000008,South East,region,2021-02-10,-35.0,1387,4.7
E12000008,South East,region,2021-02-09,-34.0,1461,5.0
E12000008,South East,region,2021-02-08,-32.9,1642,5.2
E12000008,South East,region,2021-02-07,-31.4,1208,5.5
E12000008,South East,region,2021-02-06,-34.0,1203,5.8
E12000008,South East,region,2021-02-05,-34.5,1807,6.2
E12000008,South East,region,2021-02-04,-34.0,2091,6.5
E12000008,South East,region,2021-02-03,-31.0,2314,7.0
E12000008,South East,region,2021-02-02,-32.0,2502,7.5
E12000008,South East,region,2021-02-01,-34.9,2773,8.1
E12000008,South East,region,2021-01-31,-37.3,1660,8.5
E12000008,South East,region,2021-01-30,-34.1,2110,8.8
E12000008,South East,region,2021-01-29,-33.8,2774,9.2
E12000008,South East,region,2021-01-28,-32.1,3106,9.7
E12000008,South East,region,2021-01-27,-33.5,3266,10.2
E12000008,South East,region,2021-01-26,-30.9,3619,10.6
E12000008,South East,region,2021-01-25,-29.8,4382,11.1
E12000008,South East,region,2021-01-24,-26.7,2204,11.5
E12000008,South East,region,2021-01-23,-27.0,3120,11.9
E12000008,South East,region,2021-01-22,-28.6,4107,12.1
E12000008,South East,region,2021-01-21,-26.5,4432,12.5
E12000008,South East,region,2021-01-20,-23.8,4785,13.0
E12000008,South East,region,2021-01-19,-25.2,5598,13.3
E12000008,South East,region,2021-01-18,-26.1,6557,13.4
E12000008,South East,region,2021-01-17,-27.4,4023,13.4
E12000008,South East,region,2021-01-16,-24.8,4299,13.5
E12000008,South East,region,2021-01-15,-17.0,5995,13.7
E12000008,South East,region,2021-01-14,-14.3,6561,13.8
E12000008,South East,region,2021-01-13,-14.8,6725,13.9
E12000008,South East,region,2021-01-12,-8.8,7201,14.0
E12000008,South East,region,2021-01-11,0.1,8868,14.5
E12000008,South East,region,2021-01-10,9.6,5370,15.0
E12000008,South East,region,2021-01-09,18.4,5884,15.4
E12000008,South East,region,2021-01-08,17.7,7309,16.1
E12000008,South East,region,2021-01-07,28.1,7929,16.8
E12000008,South East,region,2021-01-06,38.8,8527,17.5
E12000008,South East,region,2021-01-05,42.1,10377,18.3
E12000008,South East,region,2021-01-04,46.2,12506,18.9
E12000008,South East,region,2021-01-03,42.9,8380,19.0
E12000008,South East,region,2021-01-02,27.3,9551,19.0
E12000008,South East,region,2021-01-01,31.6,5535,19.3
E12000008,South East,region,2020-12-31,24.9,8458,19.3
E12000008,South East,region,2020-12-30,24.5,12116,19.0
E12000008,South East,region,2020-12-29,24.0,14667,17.7
E12000008,South East,region,2020-12-28,27.4,7913,15.8
E12000008,South East,region,2020-12-27,30.8,8023,14.0
E12000008,South East,region,2020-12-26,54.4,7364,12.9
E12000008,South East,region,2020-12-25,53.0,2478,11.8
E12000008,South East,region,2020-12-24,58.3,5715,11.4
E12000008,South East,region,2020-12-23,57.9,7008,11.1
E12000008,South East,region,2020-12-22,65.8,8352,11.1
E12000008,South East,region,2020-12-21,60.5,8904,10.8
E12000008,South East,region,2020-12-20,65.0,5999,10.6
E12000008,South East,region,2020-12-19,53.3,3961,10.6
E12000008,South East,region,2020-12-18,57.9,6241,10.6
E12000008,South East,region,2020-12-17,56.2,5923,10.5
E12000008,South East,region,2020-12-16,63.2,6044,10.1
E12000008,South East,region,2020-12-15,49.4,6044,9.7
E12000008,South East,region,2020-12-14,42.3,5993,9.0
E12000008,South East,region,2020-12-13,34.0,3686,8.4
E12000008,South East,region,2020-12-12,37.7,3292,8.0
E12000008,South East,region,2020-12-11,29.5,4073,7.8
E12000008,South East,region,2020-12-10,27.2,3588,7.5
E12000008,South East,region,2020-12-09,14.8,3229,7.2
E12000008,South East,region,2020-12-08,13.2,3131,6.9
E12000008,South East,region,2020-12-07,18.6,3289,6.6
E12000008,South East,region,2020-12-06,15.5,2030,6.3
E12000008,South East,region,2020-12-05,0.6,1883,6.1
E12000008,South East,region,2020-12-04,-3.2,2334,6.0
E12000008,South East,region,2020-12-03,-6.1,2288,5.9
E12000008,South East,region,2020-12-02,-8.4,2289,5.8
E12000008,South East,region,2020-12-01,-3.5,2282,5.7
E12000008,South East,region,2020-11-30,-13.3,2412,5.6
E12000008,South East,region,2020-11-29,0.4,1467,5.5
E12000008,South East,region,2020-11-28,5.6,1462,5.4
E12000008,South East,region,2020-11-27,1.8,2055,5.4
E12000008,South East,region,2020-11-26,-5.3,1758,5.3
E12000008,South East,region,2020-11-25,-6.9,2045,5.4
E12000008,South East,region,2020-11-24,-13.0,1966,5.6
E12000008,South East,region,2020-11-23,-6.0,2381,5.6
E12000008,South East,region,2020-11-22,-27.3,1293,5.8
E12000008,South East,region,2020-11-21,-21.0,1474,6.0
E12000008,South East,region,2020-11-20,-10.3,1883,6.1
E12000008,South East,region,2020-11-19,0.5,1895,6.4
E12000008,South East,region,2020-11-18,18.0,2256,6.7
E12000008,South East,region,2020-11-17,24.8,2286,6.8
E12000008,South East,region,2020-11-16,24.7,2998,7.0
E12000008,South East,region,2020-11-15,45.4,1694,6.9
E12000008,South East,region,2020-11-14,34.6,1806,7.0
E12000008,South East,region,2020-11-13,33.7,2731,7.0
E12000008,South East,region,2020-11-12,27.6,2623,6.7
E12000008,South East,region,2020-11-11,17.8,2716,6.5
E12000008,South East,region,2020-11-10,14.0,2608,6.2
E12000008,South East,region,2020-11-09,11.8,2988,6.0
E12000008,South East,region,2020-11-08,10.7,1958,5.6
E12000008,South East,region,2020-11-07,14.6,1715,5.4
E12000008,South East,region,2020-11-06,6.6,1918,5.3
E12000008,South East,region,2020-11-05,13.1,1919,5.3
E12000008,South East,region,2020-11-04,12.3,1943,5.3
E12000008,South East,region,2020-11-03,14.7,1970,5.2
E12000008,South East,region,2020-11-02,20.2,2522,5.2
E12000008,South East,region,2020-11-01,20.9,1017,5.1
E12000008,South East,region,2020-10-31,24.4,1211,5.1
E12000008,South East,region,2020-10-30,36.2,1698,5.1
E12000008,South East,region,2020-10-29,35.4,1708,5.0
E12000008,South East,region,2020-10-28,34.2,1628,5.0
E12000008,South East,region,2020-10-27,42.3,1702,4.9
E12000008,South East,region,2020-10-26,37.2,1858,4.8
E12000008,South East,region,2020-10-25,42.1,972,4.5
E12000008,South East,region,2020-10-24,44.6,1097,4.3
E12000008,South East,region,2020-10-23,38.5,1427,4.2
E12000008,South East,region,2020-10-22,28.4,1443,4.1
E12000008,South East,region,2020-10-21,28.6,1641,3.9
E12000008,South East,region,2020-10-20,26.1,1599,3.7
E12000008,South East,region,2020-10-19,31.1,1406,3.4
E12000008,South East,region,2020-10-18,21.4,764,3.1
E12000008,South East,region,2020-10-17,-0.2,794,3.1
E12000008,South East,region,2020-10-16,0.0,959,3.0
E12000008,South East,region,2020-10-15,15.3,974,2.9
E12000008,South East,region,2020-10-14,32.2,1075,2.9
E12000008,South East,region,2020-10-13,45.7,1022,2.8
E12000008,South East,region,2020-10-12,52.9,864,2.6
E12000008,South East,region,2020-10-11,81.4,484,2.5
E12000008,South East,region,2020-10-10,190.1,561,2.5
E12000008,South East,region,2020-10-09,243.8,779,2.5
E12000008,South East,region,2020-10-08,199.5,967,2.4
E12000008,South East,region,2020-10-07,148.6,905,2.3
E12000008,South East,region,2020-10-06,110.6,678,2.1
E12000008,South East,region,2020-10-05,105.7,746,2.0
E12000008,South East,region,2020-10-04,72.1,561,1.8
E12000008,South East,region,2020-10-03,35.2,540,1.7
E12000008,South East,region,2020-10-02,11.0,633,1.6
E12000008,South East,region,2020-10-01,26.9,517,1.4
E12000008,South East,region,2020-09-30,52.8,488,1.3
E12000008,South East,region,2020-09-29,67.4,349,1.2
E12000008,South East,region,2020-09-28,60.8,371,1.1
E12000008,South East,region,2020-09-27,73.3,266,1.1
E12000008,South East,region,2020-09-26,55.4,216,1.0
E12000008,South East,region,2020-09-25,46.4,312,1.0
E12000008,South East,region,2020-09-24,19.3,287,0.9
E12000008,South East,region,2020-09-23,-3.0,254,0.9
E12000008,South East,region,2020-09-22,-14.8,264,0.8
E12000008,South East,region,2020-09-21,-22.1,226,0.8
E12000008,South East,region,2020-09-20,-30.4,176,0.7
E12000008,South East,region,2020-09-19,-30.5,173,0.6
E12000008,South East,region,2020-09-18,-22.9,192,0.6
E12000008,South East,region,2020-09-17,-10.0,164,0.6
E12000008,South East,region,2020-09-16,3.5,145,0.6
E12000008,South East,region,2020-09-15,21.5,137,0.6
E12000008,South East,region,2020-09-14,41.8,149,0.7
E12000008,South East,region,2020-09-13,64.1,62,0.7
E12000008,South East,region,2020-09-12,65.8,136,0.8
E12000008,South East,region,2020-09-11,68.9,158,0.8
E12000008,South East,region,2020-09-10,65.9,214,0.9
E12000008,South East,region,2020-09-09,53.2,166,0.9
E12000008,South East,region,2020-09-08,44.3,186,0.9
E12000008,South East,region,2020-09-07,30.3,205,0.9
E12000008,South East,region,2020-09-06,20.5,180,0.9
E12000008,South East,region,2020-09-05,23.4,158,0.8
E12000008,South East,region,2020-09-04,13.5,227,0.8
E12000008,South East,region,2020-09-03,8.6,225,0.8
E12000008,South East,region,2020-09-02,9.8,199,0.7
E12000008,South East,region,2020-09-01,5.2,124,0.7
E12000008,South East,region,2020-08-31,14.4,117,0.7
E12000008,South East,region,2020-08-30,21.7,101,0.6
E12000008,South East,region,2020-08-29,19.4,104,0.6
E12000008,South East,region,2020-08-28,28.1,117,0.6
E12000008,South East,region,2020-08-27,16.4,127,0.6
E12000008,South East,region,2020-08-26,32.9,115,0.6
E12000008,South East,region,2020-08-25,30.8,90,0.6
E12000008,South East,region,2020-08-24,23.7,95,0.6
E12000008,South East,region,2020-08-23,17.8,84,0.6
E12000008,South East,region,2020-08-22,28.3,78,0.6
E12000008,South East,region,2020-08-21,21.4,111,0.5
E12000008,South East,region,2020-08-20,65.6,130,0.5
E12000008,South East,region,2020-08-19,24.5,115,0.5
E12000008,South East,region,2020-08-18,38.0,77,0.5
E12000008,South East,region,2020-08-17,40.9,109,0.5
E12000008,South East,region,2020-08-16,35.1,36,0.5
E12000008,South East,region,2020-08-15,22.3,44,0.5
E12000008,South East,region,2020-08-14,21.0,95,0.5
E12000008,South East,region,2020-08-13,-0.8,76,0.4
E12000008,South East,region,2020-08-12,7.0,83,0.4
E12000008,South East,region,2020-08-11,-13.4,77,0.4
E12000008,South East,region,2020-08-10,-15.7,112,0.4
E12000008,South East,region,2020-08-09,-17.6,29,0.4
E12000008,South East,region,2020-08-08,-21.2,31,0.4
E12000008,South East,region,2020-08-07,-20.6,56,0.4
E12000008,South East,region,2020-08-06,-25.5,61,0.4
E12000008,South East,region,2020-08-05,-22.0,66,0.4
E12000008,South East,region,2020-08-04,-7.9,66,0.4
E12000008,South East,region,2020-08-03,-9.9,76,0.4
E12000008,South East,region,2020-08-02,-3.9,21,0.4
E12000008,South East,region,2020-08-01,8.1,30,0.5
E12000008,South East,region,2020-07-31,4.9,41,0.5
E12000008,South East,region,2020-07-30,16.5,63,0.5
E12000008,South East,region,2020-07-29,24.4,80,0.5
E12000008,South East,region,2020-07-28,21.7,64,0.5
E12000008,South East,region,2020-07-27,21.6,85,0.5
E12000008,South East,region,2020-07-26,18.8,37,0.5
E12000008,South East,region,2020-07-25,7.2,48,0.6
E12000008,South East,region,2020-07-24,9.1,66,0.6
E12000008,South East,region,2020-07-23,-1.9,76,0.6
E12000008,South East,region,2020-07-22,-3.2,77,0.6
E12000008,South East,region,2020-07-21,-10.0,77,0.6
E12000008,South East,region,2020-07-20,-12.0,87,0.6
E12000008,South East,region,2020-07-19,-9.3,46,0.6
E12000008,South East,region,2020-07-18,-1.2,54,0.5
E12000008,South East,region,2020-07-17,6.0,50,0.5
E12000008,South East,region,2020-07-16,12.4,63,0.6
E12000008,South East,region,2020-07-15,4.6,63,0.6
E12000008,South East,region,2020-07-14,-96.1,60,0.6
E12000008,South East,region,2020-07-13,-96.0,69,0.7
E12000008,South East,region,2020-07-12,-96.1,30,0.7
E12000008,South East,region,2020-07-11,-96.3,34,0.7
E12000008,South East,region,2020-07-10,-96.5,75,0.7
E12000008,South East,region,2020-07-09,-96.5,86,0.7
E12000008,South East,region,2020-07-08,-96.4,82,0.7
E12000008,South East,region,2020-07-07,5170.0,56,0.7
E12000008,South East,region,2020-07-06,4873.9,47,0.7
E12000008,South East,region,2020-07-05,4862.2,58,0.8
E12000008,South East,region,2020-07-04,4577.9,30,0.7
